name1,name2,score
harland braun,braun harland,1.0
george tobias flom,flom george,1.0
kristin rhodes,rhodes kristin,1.0
rocco anthony mediate,rocco mediate,1.0
ladonna vita tabbytite harris,harris ladonna,1.0
dylan ramsey,ramsey dylan,1.0
tim otoole,otoole tim,1.0
joe schoenmann,schoenmann joe,1.0
ellen gustafson,gustafson ellen,1.0
judith becker,becker judith o,1.0
zachary harris johnson,zach johnson,1.0
nathan blecharczyk,blecharczyk nathan,1.0
joel k goldman,goldman joel,1.0
burt rowe solomons,solomons burt rowe,1.0
daniel harple,harple daniel,1.0
jack perez,perez jack,1.0
beverly b spencer,spencer beverly burnsed,1.0
joseph greer,greer joseph,1.0
sam church,church sam,1.0
mike granger,granger mike,1.0
stephen l hardin,hardin stephen l,1.0
dennis horlander,horlander dennis l,1.0
keith rodden,rodden keith,1.0
barbara mcmahon,mcmahon barbara,1.0
willem buiter,buiter willem,1.0
rt rev msgr martin cone phd pa,cone martin,1.0
philip n diehl,diehl philip n,1.0
barry finegold,finegold barry,1.0
charles coleman thach,thach charles coleman,1.0
carl chien,chien carl,1.0
bob ashley,ashley robert g,1.0
robert frankel,frankel robert,1.0
emily deriel,emily ann deriel,1.0
sally hershberger,hershberger sally,1.0
sarah brayer,brayer sarah,1.0
pat killen,patrick j killen,1.0
purvis young,young purvis,1.0
georgianne walken,walken georgianne,1.0
mina harigae,harigae mina,1.0
robert anthony gamez,robert gamez,1.0
guion griffis johnson,johnson guion griffis,1.0
james dennis,james omar montia dennis,1.0
eddie joseph lambert,lambert eddie joseph,1.0
vincent pepi,pepi vincent,1.0
corey allen pavin,corey pavin,1.0
mark milloff,milloff mark,1.0
george a tice,tice george a,1.0
steven feld,feld steven,1.0
richard adams henson,richard a henson,1.0
denise campbell,campbell denise lynne,1.0
harriet hanson robinson,robinson harriet hanson,1.0
william ralls morrison,morrison william ralls,1.0
earl jaques jr,jaques earl g jr,1.0
george zinkhan,zinkhan george,1.0
jenna lee,lee jenna,1.0
darrell kestner,kestner darrell,1.0
neal h williams,wlliams neal h,1.0
charlotte stokely,stokely charlotte,1.0
jack gwynne,gwynne jack,1.0
peter shmock,shmock peter,1.0
thomas j buckley,buckley thomas j,1.0
alexa dectis,dectis alexa,1.0
reilley rankin,rankin reilley,1.0
christopher wright,wright christopher,1.0
john pappageorge,pappageorge john,1.0
ben de lisi,lisi ben,1.0
james francis barker,barker james f,1.0
ira l baldwin,baldwin ira l,1.0
leverett candee,candee leverett,1.0
lelia foley,foley lelia,1.0
may wright sewall,sewall mary wright,1.0
jeremiah ogrady,ogrady jeremiah,1.0
ian bogost,bogost ian,1.0
morris hirsch,hirsch morris,1.0
john davis,davis john,1.0
kate steciw,steciw kate,1.0
dale schoeller,schoeller dale,1.0
paul claxton,claxton paul,1.0
larry sonsini,sonsini larry,1.0
sam steinberg,steinberg sam,1.0
morgan chu,chu morgan,1.0
maria elana astrologes combs,maria astrologes,1.0
edward a mermelstein,mermelstein edward,1.0
otis ray norton,norton ray,1.0
brad bumsted,bumsted brad,1.0
francis joseph green,green francis joseph,1.0
charles w goodyear iv,goodyear chip,1.0
meredith h emerson,emerson meredith,1.0
kevin tway,tway kevin,1.0
tom jasper,jasper tom,1.0
richard cannon watts,watts richard c,1.0
richard steven street,street richard steven,1.0
raven ioor mcdavid jr,mcdavid raven ioor,1.0
henry bacon,bacon henry,1.0
ira j deen,deen ira j,1.0
jørgine boomer,boomer joergine,1.0
james rodney funseth,rod funseth,1.0
william timmerman,timmerman william,1.0
lawrence jarach,jarach lawrence,1.0
liane sato,liane lissa sato,1.0
mark wilson,wilson mark,1.0
russ shields,shields t russell,1.0
claiborne cary,cary claiborne,1.0
rex barnett,barnett rex,1.0
joseph wear,wear joseph,1.0
catherine crump,crump catherine,1.0
richard c davis,davis richard c,1.0
steve yarbrough,yarbrough steven b,1.0
herbert weaver,bert weaver,1.0
gregory kats,kats gregory,1.0
timothy lewis,lewis timothy dwight,1.0
charles w clark,clark charles w,1.0
frank speck,speck frank,1.0
martin piller,piller martin,1.0
bruce lloyd vaughan,bruce vaughan,1.0
kelly crowley,crowley kelly,1.0
joe shirley jr,shirley joe,1.0
oscar henry haynes sr,mildred cleone haynes hodges,1.0
beatrice emma altmeyer,bea barrett,1.0
piotr piecuch,piecuch piotr,1.0
john mccuskey,mccuskey john bohen,1.0
joel dorman steele,steele joel dorman,1.0
t a waters,waters thomas alan,1.0
geoffrey sayre-mccord,sayre-mccord geoffrey,1.0
debra meloy elmegreen,elmegreen debra,1.0
gilbert ernest nicholls,gilbert nicholls,1.0
dan armstrong,armstrong dan,1.0
whitney matheson,matheson whitney,1.0
lynn justine rothschild,rothschild lynn j,1.0
jim sheehan,sheehan james j,1.0
kyle stanford,stanford kyle,1.0
patrick d f ion,ion patrick,1.0
carissa gump,gump carissa,1.0
ted lowry,lowry ted,1.0
mark dion,dion mark,1.0
dan grady faires,faires daniel grady,1.0
maurice woods,woods maurice,1.0
david c hardesty jr,hardesty david c jr,1.0
arnold hiatt,hiatt arnold,1.0
roseann ketchmark,ketchmark roseann ambrosia,1.0
roger m marino,marino roger,1.0
gene ward,ward gene r,1.0
christine erickson,erickson christine m,1.0
jonathan lasker,lasker jonathan,1.0
randeep singh grewal,grewal randeep,1.0
eric allen axley,eric axley,1.0
fred wilson,wilson fred,1.0
maryanne sapio,sapio maryanne,1.0
s p meek,meek capt sp,1.0
brad baker,baker brad,1.0
rebecca giddens,giddens rebecca,1.0
christopher p lu,lu chris,1.0
philip kutzko,kutzko philip,1.0
thomas brennan nolan,nolan thomas brennan,1.0
bill dance,dance bill,1.0
dietrich a stephan phd,dietrich a stephan phd photo,1.0
norman shumway,shumway norman,1.0
steven horwitz,horwitz steven,1.0
christian erickson,erickson christian,1.0
carl jerome barber,jerry barber,1.0
sister margaret traxler ssnd,traxler margaret,1.0
jim marriott,marriott jim,1.0
robert t hamilton,bob hamilton,1.0
nathaniel bowman,bowman nathaniel,1.0
david kenneth rush,rush kenneth,1.0
edgar f luckenbach,luckenbach edgar f,1.0
paul ramsey,ramsey paul,1.0
george mcclellan,mcclellan george,1.0
william osler abbott,abbott william osler,1.0
renee cleary,renee smith cleary,1.0
ron nagle,nagle ron,1.0
robert douglas damron,robert damron,1.0
george a frederick,frederick george a,1.0
jason stanford,stanford jason,1.0
michael d c drout,drout michael dc,1.0
david macinnis gill,gill david,1.0
edward e leamer,leamer edward e,1.0
michael curtis,curtis michael,1.0
karl william kapp,kapp karl william,1.0
jabar shumate,shumate jabar,1.0
samuel j danishefsky,danishefsky samuel j,1.0
mark randall mccumber,mark mccumber,1.0
john miller,miller john,1.0
theophilus edward  ed  mccully,mccully theophilus edward ed,1.0
larry gene nelson,larry nelson,1.0
arron scott,scott arron,1.0
jacob morton,morton jacob,1.0
avery rockefeller,rockefeller avery,1.0
mani menon,menon mani,1.0
henry dickinson lindsley,lindsley henry d,1.0
sister barbara doherty sp,doherty barbara,1.0
donald stewart,stewart donald e,1.0
monica gesue,gesue monica lynn,1.0
johnny anderson,anderson johnny,1.0
maeve harris,harris maeve,1.0
william a goddard,goddard william,1.0
henry joseph grimmelsmann,grimmelsman henry joseph,1.0
rodger stevens,stevens rodger,1.0
byron trott,trott byron,1.0
douglas ferguson,ferguson douglas richard,1.0
darrell paul ourso,ourso darrell paul,1.0
albert woody austin ii,woody austin,1.0
katrina ligett,ligett katrina,1.0
alfredo narciso,narciso alfredo,1.0
larry liston,liston larry,1.0
margaret cruikshank,cruikshank margaret,1.0
david b massey,massey david b,1.0
richard steere,steere richard,1.0
julian deryl hart,hart julian deryl,1.0
kia goodwin,goodwin kia,1.0
kevin craig,craig kevin joseph,1.0
e allison hagood,hagood e allison,1.0
joseph a mccahery,mccahery joseph a,1.0
jacob schmookler,schmookler jacob,1.0
lindsay lindley,lindley lindsay,1.0
greg ives,greg stuart ives,1.0
shalabh  shalli  kumar,kumar shalabh,1.0
steve gotsche,gotsche steve,1.0
pat swindall,swindall pat,1.0
otto fuerbringer,fuerbringer otto,1.0
mark hoofnagle,hoofnagle mark,1.0
michael c burda,burda michael christopher,1.0
stephen morgan etnier,etnier stephen,1.0
martin felsen,felsen martin,1.0
carl shapiro,shapiro carl,1.0
nils john nilsson,nilsson nils john,1.0
stephen j lippard,lippard stephen j,1.0
glen tapia,tapia glen,1.0
anthony hanshaw,anthony lavar hanshaw,1.0
jason frierson,frierson jason,1.0
frank b wynn,wynn frank b,1.0
saree makdisi,makdisi saree,1.0
jj daniel,daniel jaquelin james,1.0
walter mehring,mehring walter,1.0
johnny shaw,shaw johnny w,1.0
kathy calvin,calvin kathy,1.0
richard muth,muth richard,1.0
leland garland mims,mims leland garland,1.0
eleanor gates,gates eleanor,1.0
john archibald calhoun,calhoun john archibald,1.0
terry van akkeren,van akkeren terry,1.0
bud colligan,colligan bud,1.0
david adjmi,adjmi david,1.0
emjay anthony,anthony emjay,1.0
tom michael mitchell,mitchell tom m,1.0
lisa tomasso,tomasso lisa p,1.0
robert dafford,dafford robert,1.0
eric linder,linder eric,1.0
mortimer sellers,sellers mortimer,1.0
gabriel stricker,stricker gabriel,1.0
ashok das,das ashok,1.0
p j cowan,cowan pj,1.0
arnold daniel palmer,arnold palmer,1.0
thumper nagasako,nagasako thumper,1.0
evan holloway,holloway evan,1.0
edward francis mickolus jr,mickolus edward f,1.0
tricia duncan,patricia duncan,1.0
john strode barbour,barbour john strode,1.0
arthur elmore bostwick,bostwick arthur elmore,1.0
delane matthews,matthews delane,1.0
william john horschel,billy horschel,1.0
glenn odekirk,odekirk glenn,1.0
rev dr len g broughton,broughton len g,1.0
dora de larios,de larios dora,1.0
patricia c jessamy,jessamy patricia,1.0
adele givens,givens adele,1.0
matthew gentzkow,gentzkow matthew,1.0
robert w heath jr,heath robert,1.0
tommy gibbons,thomas joseph gibbons,1.0
lev kublanov,kublanov lev,1.0
nikki craft,craft nikki,1.0
alison lee,lee alison renee,1.0
daniel e innis,innis daniel,1.0
arthur ingersoll meigs,meigs arthur ingersoll,1.0
c maxwell stanley,stanley c maxwell,1.0
ida augusta keller,keller ida augusta,1.0
john harris,harris john,1.0
j stanley webster,webster john stanley,1.0
susannah hays,hays susannah,1.0
harry arroyo,arroyo harry,1.0
dan saddler,saddler dan,1.0
meghan mccain,mccain meghan,1.0
steve eley,eley steve,1.0
sarah franklin,franklin sarah,1.0
beth ann karmeisool,karmeisool beth ann,1.0
george h mccaskey,mccaskey george,1.0
caroline klebl,klebl caroline,1.0
charles r jackson,jackson charles r,1.0
richard i morimoto,morimoto richard,1.0
mara keisling,keisling mara,1.0
barrington irving,irving barrington,1.0
steve williams,williams steve,1.0
victor keppler,keppler victor,1.0
dr roderick j mcdavis,mcdavis roderick j,1.0
matt kaeberlein,kaeberlein matt,1.0
horacena tate,tate horacena,1.0
tom mcdermott,mcdermott tom,1.0
bernard waters,waters bernard,1.0
william mcdowall hammon,hammon william,1.0
john blumenthal,blumenthal john,1.0
edward j slattery,slattery edward james,1.0
jeff offutt,offutt jeff,1.0
chaitan khosla,khosla chaitan,1.0
robert joseph cunningham,cunningham robert joseph,1.0
stuart edelstein,edelstein stuart j,1.0
edward leo krumpelmann,krumpelmann edward leo,1.0
fred kilgour,kilgour fred,1.0
patrick nathaniel reed,patrick reed,1.0
emanuel hirsch bloch,bloch emanuel hirsch,1.0
charles eastman,eastman charles k,1.0
george william mcneill jr,george mcneill,1.0
alan page fiske,fiske alan,1.0
john francis wheaton,wheaton john francis,1.0
samuel louis kaplan,kaplan samuel l,1.0
kenneth sokoloff,sokoloff kenneth,1.0
hugh royer iii,royer hugh iii,1.0
grier jones,jones grier,1.0
arthur thrall,thrall arthur,1.0
nelle wilson reagan,reagan nelle wilson,1.0
virginia myers,myers virginia,1.0
glenn h stevens,stevens glenn,1.0
norman stanley case,case norman s,1.0
guy burwell,burwell guy,1.0
allen w  puddler  harris,harris allen  puddler,1.0
john mcintyre forrester,jack forrester,1.0
jake cuenca,juan carlos leveriza cuenca,1.0
llysse smith wylle,wylle llysse,1.0
chris waddell,christopher waddell,1.0
derrick peterson,peterson derrick,1.0
geoffrey hoppe,hoppe geoffrey,1.0
elliot f kaye,kaye elliot f,1.0
art streiber,streiber art,1.0
douglas ray  doug  miller i,miller doug,1.0
david wyatt,wyatt david wayne,1.0
michael james gallagher,gallagher michael james,1.0
marilyn harris,harris marilyn,1.0
abel ruben espinosa,al espinosa,1.0
sully bonnelly,bonnelly sully,1.0
ewan clague,clague ewan,1.0
dodge morgan,morgan dodge,1.0
amanda jelks,jelks amanda,1.0
halbert lynn white,white halbert,1.0
jonathan edward betz,betzjonathan,1.0
jason ratcliff,ratcliff jason,1.0
julien neals,neals julien xavier,1.0
ken krippene,krippene ken,1.0
mike crowder,crowder mike,1.0
richard weingardt,weingardt richard,1.0
katherine chronis,chronis katherine,1.0
edward s stephens,stephens edward s,1.0
cornelius coolidge,coolidge cornelius,1.0
joseph leeson,leeson joseph f jr,1.0
rt amis circa 1955,rt and carolyn amis circa 1950,1.0
terry mccarthy,mccarthy terry,1.0
jordan romero,romero jordan,1.0
john francis kennedy,kennedy john francis,1.0
arthur edward andersen,andersen arthur edward,1.0
jesse heiman,heiman jesse,1.0
gary springer,springer gary,1.0
jon hoadley,hoadley jon,1.0
maureen feeney,feeney maureen,1.0
ronald a devore,devore ronald a,1.0
freddie combs,combs freddie,1.0
jonathan shell,shell jonathan,1.0
shang-hua teng,teng shang-hua,1.0
david gordon,gordon david,1.0
marianne cargill liebmann,cargill liebmann marianne,1.0
dan lederman,lederman dan,1.0
michael zasloff,zasloff michael,1.0
janet doub erickson,daub erickson janet,1.0
caroline still anderson,anderson caroline still,1.0
rob erdle,erdle robert l,1.0
john carnevale,carnevale john m,1.0
emmett cary middlecoff,cary middlecoff,1.0
han-lim lee,lee han-lim,1.0
peter s fischer,fischer peter s,1.0
tom berryhill,berryhill tom,1.0
louis dipalma,dipalma louis p,1.0
ming c lowe,lowe ming c,1.0
ethan watters,watters ethan,1.0
michael f roizen,roizen michael,1.0
phil mazo,mazo phil,1.0
alan ebnother,ebnother alan,1.0
peter fenton,fenton peter,1.0
jorge zamacona,zamacona jorge,1.0
gary wayne vandeaver,vandeaver gary wayne,1.0
sidney weinberg,weinberg sidney,1.0
t c dantzler,thomas curtis dantzler,1.0
james kelsey,kelsey james,1.0
gerry norquist,norquist gerry,1.0
eugene claude harmon sr,claude harmon,1.0
luc leestemaker,leestemaker luc,1.0
stephen macknik,macknik stephen,1.0
elizabeth elliott,elliott elizabeth,1.0
thomas sturgis,sturgis thomas,1.0
vaughn bean,bean vaughn,1.0
mike gipson,gipson mike,1.0
stephen e morris,morris stephen,1.0
frank case,case frank,1.0
joseph smith,smith joseph,1.0
walter howard evans,evans walter howard,1.0
ronald carl phillips,phillips ronald carl,1.0
roswell magill,magill roswell,1.0
jan matulka,matulka jan,1.0
frankie depaula,depaula frankie,1.0
greg guy,guy greg,1.0
paul kenneth taff,taff paul,1.0
james patton anderson,anderson james patton,1.0
robert ellickson,ellickson robert,1.0
joseph victor adamec,adamec joseph victor,1.0
beth anders,elizabeth anders,1.0
avery roberto scharer,scharer avery roberto,1.0
patricia fincher harless,harless patricia fincher,1.0
arthur sherburne hardy,hardy arthur sherburne,1.0
rufus choate somerby,somerby rufus,1.0
margaret a kennard,kennard margaret,1.0
david howard hitchcock,hitchcock david howard,1.0
thomas winfield,winfield thomas j,1.0
frank cooper,cooper frank,1.0
david b mitchell,mitchell david b,1.0
anthony s waters,waters anthony s,1.0
stanley fafara,fafara stanley,1.0
ann hall,hall ann,1.0
joey salvia,salvia joey,1.0
jon carlton gustin,jon gustin,1.0
mark patterson,patterson mark,1.0
gilbert william gaul,gaul gilbert,1.0
andy fleischmann,fleischmann andy,1.0
anabel ford,ford anabel,1.0
h b nicholson,nicholson h b,1.0
douglas davis,davis douglas,1.0
robert g bottoms,bottoms robert g,1.0
monsignor francis j weber aca,weber francis,1.0
emil pagliarulo,pagliarulo emil,1.0
jim novy,novy jim,1.0
suhail r rizvi,rizvi suhail r,1.0
megan rose gedris,gedris megan rose,1.0
kathryn albertson,albertson kathryn,1.0
craig a kraft,kraft craig a,1.0
kathleen rubins,rubins kathleen,1.0
ernie terrell,ernest terrell,1.0
juan pichardo,pichardo juan m,1.0
adele arakawa,arakawa adele,1.0
rolla kent beattie,beattie rolla kent,1.0
billy petrolle,william michael petrolle,1.0
sharon gamson danks,danks sharon gamson,1.0
florestine perrault collins,collins florestine perrault,1.0
fritz bultman,bultman fritz,1.0
charles russell bardeen md,bardeen charles r,1.0
carol coletta,coletta carol,1.0
michael chippendale,chippendale michael w,1.0
norm maleng,maleng norm,1.0
charles l evans,evans charles l,1.0
peter karter originally patayonis karteroulis,karter peter,1.0
otis  mason  hawkins,hawkins mason,1.0
doug bresler,bresler doug,1.0
yuan-cheng fung,冯元桢,1.0
hildy kuryk,kuryk hildy,1.0
vincent ellis mckelvey,mckelvey vincent ellis,1.0
howard schwartz,schwartz howard,1.0
andy masi,masi andy,1.0
reuben t durrett,durrett reuben,1.0
amy aiken,aiken amy,1.0
william draper harkins,harkins william draper,1.0
o timothy omeara,omeara o timothy,1.0
jennifer porter,porter jennifer,1.0
vicki l sato,sato vicki,1.0
ann carlson,carlson ann,1.0
bradley howell ott,brad ott,1.0
helen palmer geisel,geisel helen palmer,1.0
adam frank,frank adam,1.0
william rossa cole,cole william rossa,1.0
joseph paul sindelar,joey sindelar,1.0
henry spence turpie,harry turpie,1.0
roger garrison,garrison roger,1.0
joseph ruskin,ruskin joseph,1.0
tryon dexter lewis,lewis tryon dexter,1.0
alok bhargava,bhargava alok,1.0
alan j lindenmoyer,lindenmoyer alan,1.0
rae bryant,bryant rae,1.0
robert wurtz,wurtz robert,1.0
dick lawyer,lawyer richard e,1.0
richard a scott,scott richard a,1.0
margaret webb dreyer,dreyer margaret webb,1.0
gary westfall,westfall gary,1.0
ralph kirkman mulford,mulford ralph,1.0
ludy t benjamin jr,benjamin ludy t,1.0
john hock,hock john sculptor,1.0
daniel king,king daniel,1.0
roddy schrock,schrock roddy,1.0
gaylord dubois,dubois,1.0
anthony thompson,anthony tyrone thompson,1.0
o h  ike  harris,harris o h,1.0
troy merritt,merritt troy,1.0
james otoole,otoole james,1.0
chesley v morton,morton chesley v,1.0
edmund hatch bennett,bennett edmund h,1.0
john m dionisio,dionisio john m,1.0
lorene harrison,harrison lorene,1.0
tina dupuy,dupuy tina,1.0
