,answer1,answer2,label,berttrained
3191,on the Zambezi River,"Livingstone, Zambia",1.0,0.49225062131881714
3192,on the Zambezi River,the Zambezi River,2.0,0.9527737498283386
3193,August 2016,29 March 2017,0.0,0.3331614136695862
3194,August 2016,12 april 2017,0.0,0.18854393064975739
3195,August 2016,8 September 2016,0.0,0.7259489893913269
3196,August 2016,1 july 2017,2.0,0.22767505049705505
3197,"""personal account number""",ab123456c,0.0,0.23981285095214844
3198,"""personal account number""",NINO,0.0,0.12636396288871765
3199,"""personal account number""",The National Insurance number,2.0,0.36538922786712646
3200,Thalia Grace,aphrodite,0.0,0.16655781865119934
3201,Thalia Grace,Annabeth Chase,0.0,0.3198755979537964
3202,Thalia Grace,The Heroes of Olympus,0.0,0.14405813813209534
3203,Thalia Grace,Cleisidice,0.0,0.28068599104881287
3204,Thalia Grace,thalia,2.0,0.6187491416931152
3205,angiosperms,gymnosperms,0.0,0.5728671550750732
3206,angiosperms,Pangaea,0.0,0.49437734484672546
3207,angiosperms,Mammaliaformes,0.0,0.19532838463783264
3208,angiosperms,conifers,2.0,0.1826351135969162
3209,New York,California,0.0,0.26721471548080444
3210,New York,New York City,2.0,0.9249415993690491
3211,executes,disappeared,0.0,0.2175828069448471
3212,executes,presumed treason,0.0,0.2610958218574524
3213,executes,Jon Snow,0.0,0.15056006610393524
3214,executes,fled,0.0,0.2410169243812561
3215,executes,death,2.0,0.42252734303474426
3216,executes,executed,2.0,0.8728237748146057
3217,executes,execute,2.0,0.915025532245636
3218,executes,died,2.0,0.3531724512577057
3219,91 miles,north,0.0,0.2593984603881836
3220,91 miles,19 miles,0.0,0.27425143122673035
3221,91 miles,45 miles,0.0,0.33782365918159485
3222,91 miles,90 mile,1.0,0.7604314684867859
3223,91 miles,91 mi,1.0,0.9212355613708496
3224,Michelangelo,sandro botticelli,0.0,0.10745850950479507
3225,"Lausanne, Switzerland","Milan, Italy",0.0,0.16383005678653717
3226,"Lausanne, Switzerland",Paris,0.0,0.15919919312000275
3227,massive hemorrhage,hemostasis,0.0,0.3938450515270233
3228,massive hemorrhage,gastrointestinal bleeding,0.0,0.44304972887039185
3229,massive hemorrhage,half-life,0.0,0.21560414135456085
3230,massive hemorrhage,LGIB,0.0,0.22144468128681183
3231,massive hemorrhage,blood squirt,1.0,0.3289339244365692
3232,naturally replenished,soil will dry out,0.0,0.23357975482940674
3233,naturally replenished,depleted,0.0,0.6667838096618652
3234,naturally replenished,groundwater depletion,0.0,0.366515576839447
3235,naturally replenished,The Piney Woods,0.0,0.07835997641086578
3236,naturally replenished,England,0.0,0.1681433916091919
3237,naturally replenished,groundwater recharge,1.0,0.43560469150543213
3238,naturally replenished,reduces groundwater recharge,1.0,0.34922200441360474
3239,naturally replenished,recharge,1.0,0.518430233001709
3240,Peyton Manning,tom brady,0.0,0.12139052897691727
3241,June 1938,"april 18, 1938",1.0,0.7060773372650146
3242,the United Kingdom,Cashiers,0.0,0.166029691696167
3243,1857,10 july 1806,0.0,0.19226966798305511
3244,1857,between 1903 and 1915,0.0,0.09795771539211273
3245,Harry Redknapp,Casey Donovan,0.0,0.13061431050300598
3246,Harry Redknapp,Fiona O'Loughlin,0.0,0.12608782947063446
3247,Harry Redknapp,navin chawla,0.0,0.1520889550447464
3248,Harry Redknapp,"Georgia \""Toff\"" Toffolo",0.0,0.09208032488822937
3249,Harry Redknapp,Danny Green,0.0,0.1974257230758667
3250,43,972,0.0,0.29001763463020325
3251,43,36,0.0,0.33980199694633484
3252,43,22,0.0,0.338668555021286
3253,43,12,0.0,0.13122783601284027
3254,43,13,0.0,0.2857542335987091
3255,43,over 1000,0.0,0.034202758222818375
3256,43,47,0.0,0.49739372730255127
3257,43,96,0.0,0.1326868087053299
3258,43,26,1.0,0.27485400438308716
3259,25,one,0.0,0.23537319898605347
3260,25,35,0.0,0.36553269624710083
3261,25,40,0.0,0.22811205685138702
3262,25,up to 25,2.0,0.82793790102005
3263,Emily Blunt,julie andrews,0.0,0.27938687801361084
3264,Regina,the master,0.0,0.24187754094600677
3265,Regina,Arthur,0.0,0.2649160623550415
3266,Alison Louder,American,0.0,0.1451530158519745
3267,Alison Louder,Ariel Kaplan,0.0,0.27429065108299255
3268,Patty Maloney,Frank Bank,0.0,0.16601701080799103
3269,Patty Maloney,patricia anne maloney,2.0,0.8087021112442017
3270,through the maternal line,the mother's,0.0,0.577977180480957
3271,through the maternal line,ancestral enrollment,0.0,0.3810637295246124
3272,through the maternal line,not clearly known,0.0,0.0520937442779541
3273,through the maternal line,Bible,0.0,0.12067416310310364
3274,through the maternal line,Cherokee Nation,0.0,0.11405853182077408
3275,through the maternal line,hereditary,1.0,0.2981475293636322
3276,through the maternal line,the mother's clan,1.0,0.5836977362632751
3277,92,11,0.0,0.2642558515071869
3278,92,108,0.0,0.4264149069786072
3279,92,five,0.0,0.09111164510250092
3280,92,eleven,0.0,0.19003582000732422
3281,92,16,0.0,0.1743706464767456
3282,92,arsene wenger,0.0,-0.023341452702879906
3283,92,Chelsea,0.0,0.24749962985515594
3284,92,four,0.0,0.24452871084213257
3285,92,13,0.0,0.06275080889463425
3286,heartbreak song,"\""I'm sorry\""",0.0,0.3347775936126709
3287,heartbreak song,Highly Suspect,0.0,0.1709313839673996
3288,heartbreak song,lost love,1.0,0.35968372225761414
3289,heartbreak song,love,1.0,0.38490796089172363
3290,heartbreak song,"an \""anthemic love song\""",1.0,0.6245912313461304
3291,heartbreak song,heartbreak,2.0,0.8217577934265137
3292,82 minutes,40 half-hour episodes,0.0,0.28785499930381775
3293,82 minutes,60 minutes,0.0,0.3036120533943176
3294,82 minutes,40 half - hour,0.0,0.3014099895954132
3295,82 minutes,20,0.0,0.1693965047597885
3296,82 minutes,half-hour,1.0,0.29203301668167114
3297,82 minutes,half - hour,2.0,0.27930623292922974
3298,Vanessa Hudgens,known professionally as Monique Coleman,0.0,0.24850261211395264
3299,Vanessa Hudgens,adrienne monique jordan,1.0,0.08072782307863235
3300,Vanessa Hudgens,Ashley Michelle Tisdale,1.0,0.31199759244918823
3301,Vanessa Hudgens,Ashley Tisdale,1.0,0.24543778598308563
3302,Vanessa Hudgens,Vanessa Anne Hudgens,2.0,0.9543123245239258
3303,Heather O'Rourke,dominique ellen dunne,0.0,0.12049572914838791
3304,Heather O'Rourke,Rosemarie DeWitt,0.0,0.2700953781604767
3305,Heather O'Rourke,Heather Michele O'Rourke,2.0,0.8984962105751038
3306,I.Â King Jordan,Robert P. McGregor,0.0,0.2038084715604782
3307,I.Â King Jordan,irving king jordan,1.0,0.762907862663269
3308,I.Â King Jordan,I. King Jordan,1.0,0.9743683338165283
3309,Darmstadtium,nihonium,0.0,0.4390774667263031
3310,Darmstadtium,Oganesson,0.0,0.2748193144798279
3311,January 2019,8 january 2018,0.0,0.38045549392700195
3312,January 2019,2018,0.0,0.3806772232055664
3313,January 2019,22 July 2017,0.0,0.14773860573768616
3314,January 2019,2019,2.0,0.8557995557785034
3315,"October 23, 2018","october 10, 2017",0.0,0.3125216066837311
3316,"October 23, 2018","October 9, 2018",0.0,0.6293889284133911
3317,"October 23, 2018","April 10, 2018",0.0,0.4525270164012909
3318,"October 23, 2018","November 13, 2018",0.0,0.4208224415779114
3319,1949,1944,1.0,0.5010409951210022
3320,Bhairon Singh Shekhawat,gay clark jennings,0.0,0.14215758442878723
3321,Bhairon Singh Shekhawat,john c. calhoun,1.0,0.1964024156332016
3322,Bhairon Singh Shekhawat,George Clinton,1.0,0.17303308844566345
3323,Bhairon Singh Shekhawat,Walter Mondale,1.0,0.1887354701757431
3324,Bhairon Singh Shekhawat,Mohammad Hamid Ansari,1.0,0.2317766398191452
3325,volcanic,grand canyon,0.0,0.20414164662361145
3326,volcanic,Granite Gorge Metamorphic Suite,0.0,0.2682117223739624
3327,volcanic,subduction zone,0.0,0.2848886251449585
3328,volcanic,desert,0.0,0.18071122467517853
3329,volcanic,deep within the Earth,0.0,0.13220229744911194
3330,volcanic,Italy,0.0,0.19849394261837006
3331,volcanic,a normally inaccessible mini-game,0.0,0.04597344994544983
3332,10 lords a-leaping,chromium combination manicure,0.0,0.13544467091560364
3333,10 lords a-leaping,cigarette lighter,0.0,0.16176293790340424
3334,10 lords a-leaping,a lizard,0.0,0.19251860678195953
3335,10 lords a-leaping,Partridge in a pear tree,1.0,0.06254816055297852
3336,10 lords a-leaping,five gold rings,1.0,0.2320771962404251
3337,10 lords a-leaping,6 Geese a-Laying,1.0,0.28631213307380676
3338,Mike Dunleavy,Tony Evers,0.0,0.15351013839244843
3339,Mike Dunleavy,Sarah Palin,1.0,0.08646616339683533
3340,Mike Dunleavy,Bill Walker,1.0,0.04133826121687889
3341,Mike Dunleavy,Mike J. Dunleavy,1.0,0.9389373660087585
3342,Carousel.,Into the Woods,0.0,0.13595357537269592
3343,Euphrates,tigris,1.0,0.1754177361726761
3344,Catholic repression,eileen collins,0.0,0.0756828710436821
3345,Catholic repression,Come On Eileen,0.0,-0.0035759671591222286
3346,Catholic repression,Tommy Boy,0.0,0.12910230457782745
3347,Hindi,English,0.0,0.19127444922924042
3348,Opposite,phyllotaxis,0.0,0.08460346609354019
3349,Opposite,Sympodial,0.0,0.21095585823059082
3350,Opposite,Decurrent,0.0,0.2633655369281769
3351,Opposite,primary growth,0.0,0.1427677720785141
3352,Opposite,1,0.0,0.3197958171367645
3353,Opposite,Trunk,0.0,0.14424115419387817
3354,Opposite,decussate,0.0,0.17312470078468323
3355,General Sweet Mayhem,Princess Unikitty,0.0,0.22496472299098969
3356,General Sweet Mayhem,Emmet,0.0,0.30016520619392395
3357,General Sweet Mayhem,Phyllis,0.0,0.16330161690711975
3358,General Sweet Mayhem,Rosa Diaz,0.0,0.08836083859205246
3359,"September 28, 2018","December 1, 2017",0.0,0.12988613545894623
3360,Dwight Yoakam,many artists,0.0,0.20776784420013428
3361,Dwight Yoakam,queen,1.0,0.09501185268163681
3362,Dwight Yoakam,Freddie Mercury,1.0,0.11405587941408157
3363,Harold Perrineau,charles murray,0.0,0.1094975620508194
3364,Harold Perrineau,Terrence J,0.0,0.19893436133861542
3365,Harold Perrineau,tefan avr,0.0,0.24510537087917328
3366,Harold Perrineau,ryan destiny,0.0,0.19304952025413513
3367,Harold Perrineau,Jude Demorest,0.0,0.11471914499998093
3368,Harold Perrineau,Jeffrey Walker,0.0,0.1451309323310852
3369,Harold Perrineau,Perrineau,1.0,0.6450643539428711
3370,1757,1526 -- 1858 CE,1.0,0.43503305315971375
3371,1757,between 1848 and 1885,1.0,0.15374590456485748
3372,1757,sometime between 1848 and 1885,1.0,0.13928551971912384
3373,1757,the early 16th century,1.0,0.253401517868042
3374,1757,1500,1.0,0.22375035285949707
3375,1757,1526,1.0,0.31093287467956543
3376,Nicolas-Joseph Cugnot,Ferdinand Verbiest,0.0,0.17694076895713806
3377,Nicolas-Joseph Cugnot,gottlieb daimler,0.0,0.13261443376541138
3378,Nicolas-Joseph Cugnot,Nicolas - Joseph Cugnot,2.0,0.9188116788864136
3379,Champaign–Urbana metropolitan area,champaign,1.0,0.5588139891624451
3380,Champaign–Urbana metropolitan area,Champaign and Urbana,1.0,0.6954370737075806
3381,Champaign–Urbana metropolitan area,the University of Illinois at Urbana,1.0,0.3600532114505768
3382,Champaign–Urbana metropolitan area,"Champaign-Urbana, Illinois",2.0,0.6633083820343018
3383,9,nine,0.0,0.8966346979141235
3384,9,four,0.0,0.27458587288856506
3385,9,99,2.0,0.38564208149909973
3386,"January 1, 2019","january 13, 2017",1.0,0.4985630512237549
3387,12,11,1.0,0.6913367509841919
3388,12,two,1.0,0.1750839799642563
3389,2008,1996,0.0,0.3364247977733612
3390,2008,2015,0.0,0.5279209613800049
3391,2008,"november 4, 2008",1.0,0.6203789710998535
3392,TLS 1.3,TLS 1.1,0.0,0.9029529094696045
3393,TLS 1.3,macOS,0.0,0.10310794413089752
3394,TLS 1.3,Transport Layer Security,0.0,0.334524542093277
3395,TLS 1.3,version 1.3,2.0,0.5836395025253296
3396,TLS 1.3,version 1. 3,2.0,0.5176039934158325
3397,"Act III, Scene iv",Marcellus,0.0,0.21549883484840393
3398,"Act III, Scene iv","act i, scene i",2.0,0.763028621673584
3399,"Act III, Scene iv",act i,2.0,0.665530264377594
3400,Vive la révolution,vivre libre ou mourir,0.0,0.2905862629413605
3401,Vive la révolution,vive la diff\u00e9rence,0.0,0.4321535527706146
3402,Vive la révolution,La Marseillaise,0.0,0.3086172640323639
3403,Vive la révolution,Vive la Charte,0.0,0.4644874334335327
3404,Vive la révolution,Vive la Nation,0.0,0.5034282207489014
3405,Vive la révolution,13 vendemiaire,0.0,0.10484074056148529
3406,Vive la révolution,vivat,0.0,0.3176320493221283
3407,22,six,0.0,0.24264755845069885
3408,22,32,0.0,0.416448175907135
3409,22,four,0.0,0.24517618119716644
3410,22,90,0.0,0.2860186994075775
3411,ï¿½,hd - rosetta,0.0,0.24431349337100983
3412,ï¿½,white question mark,0.0,0.16856957972049713
3413,ï¿½,Ctrl-Insert,0.0,0.2596181333065033
3414,ï¿½,white,0.0,0.2979204058647156
3415,ï¿½,cut,0.0,0.28629767894744873
3416,ï¿½,the accent,0.0,0.25691089034080505
3417,ï¿½,C-2A,0.0,0.2707390785217285
3418,Anthony Mackie,matthew chandler fox,0.0,0.2027258723974228
3419,Anthony Mackie,Arlen Alexander Escarpeta,0.0,0.19134584069252014
3420,Anthony Mackie,Kate Mara,0.0,0.17981696128845215
3421,Anthony Mackie,lvaro Guzm\u00e1n,0.0,0.2076364904642105
3422,Anthony Mackie,Matthew McConaughey,0.0,0.27080196142196655
3423,Anthony Mackie,Graham Phillips,0.0,0.13022302091121674
3424,Anthony Mackie,Ricco Ross,0.0,0.12402394413948059
3425,control access to a resource,RFID,0.0,0.13251331448554993
3426,control access to a resource,VISA,0.0,0.0818299800157547
3427,control access to a resource,to increase transaction security,1.0,0.21423818171024323
3428,control access to a resource,to make transactions,1.0,0.17738771438598633
3429,control access to a resource,making purchases,1.0,0.12947848439216614
3430,control access to a resource,to make purchases,1.0,0.12836416065692902
3431,control access to a resource,security,2.0,0.23806002736091614
3432,production–possibility frontier,purchasing power parity,0.0,0.2968195676803589
3433,production–possibility frontier,marginal utility,0.0,0.21404990553855896
3434,production–possibility frontier,7.6%,0.0,0.12958434224128723
3435,production–possibility frontier,EQ,0.0,0.1909891664981842
3436,production–possibility frontier,production -- possibility frontier,2.0,0.9354881644248962
3437,1921,1912,0.0,0.301658034324646
3438,1921,"October 1, 1928",0.0,0.4477173388004303
3439,1921,1928,0.0,0.5579259395599365
3440,1921,1963,0.0,0.2932182848453522
3441,1921,1939,0.0,0.41748327016830444
3442,1921,1898,0.0,0.27073216438293457
3443,"December 18, 1966",1966,2.0,0.6906765103340149
3444,Óscar Arnulfo Romero y Galdámez,scar arnulfo romero,0.0,0.4761810600757599
3445,Óscar Arnulfo Romero y Galdámez,scar Romero,0.0,0.5510029196739197
3446,Óscar Arnulfo Romero y Galdámez,jose luis escobar alas,0.0,0.1506793200969696
3447,Óscar Arnulfo Romero y Galdámez,San Salvador,0.0,0.12475209683179855
3448,Óscar Arnulfo Romero y Galdámez,Chalatenango,0.0,0.16147147119045258
3449,Óscar Arnulfo Romero y Galdámez,"March 24, 1980",0.0,0.0264920461922884
3450,Óscar Arnulfo Romero y Galdámez,\u00d3scar Romero,2.0,0.5803143382072449
3451,1965,1964,0.0,0.6116776466369629
3452,1965,1967,0.0,0.4966071844100952
3453,1965,the fourth season,0.0,0.010305358096957207
3454,1965,1971,0.0,0.3916940689086914
3455,Hayley McFarland,Joey King,0.0,0.06362611800432205
3456,Hayley McFarland,Tim Roth,0.0,0.17544960975646973
3457,25 August 2002,january 2018,0.0,0.3131205439567566
3458,25 August 2002,28 January 2018,0.0,0.3506031036376953
3459,25 August 2002,18 November 2018,1.0,0.2612023949623108
3460,minimum wage laws,agriculture,1.0,0.14534153044223785
3461,minimum wage laws,electrical equipment,1.0,0.10600879043340683
3462,minimum wage laws,an indie roguelike video game,1.0,0.02735821157693863
3463,minimum wage laws,minimum wage,2.0,0.9048500061035156
3464,Sebastian Vettel,Nico Rosberg,1.0,0.15034757554531097
3465,2011–2014,seven seasons,0.0,0.2427377700805664
3466,2011–2014,14 seasons,0.0,0.4130677282810211
3467,2011–2014,2011,0.0,0.7434611916542053
3468,abbey,medieval italy,0.0,0.144134983420372
3469,abbey,Broadway Journal,0.0,0.1945028007030487
3470,abbey,Europe,0.0,0.15957726538181305
3471,abbey,in his abbey,1.0,0.7564894556999207
3472,abbey,his abbey,1.0,0.823971688747406
3473,abbey,at the castellated abbey,2.0,0.692208468914032
3474,abbey,the castellated abbey,2.0,0.7235627770423889
3475,Ivor Novello,Monty Norman,0.0,0.33833277225494385
3476,1919,1896,0.0,0.30600324273109436
3477,1919,"august 27, 1921",0.0,0.3918319642543793
3478,Heart shaped peepal leaves,europe,0.0,0.0359378345310688
3479,Heart shaped peepal leaves,the early 14th century,0.0,-0.06748679280281067
3480,Heart shaped peepal leaves,in the early 14th century,0.0,-0.07244877517223358
3481,Heart shaped peepal leaves,the 1250s,0.0,0.06752017140388489
3482,Heart shaped peepal leaves,indus valley civilization,1.0,0.04987636208534241
3483,Bring It On,2000 film,0.0,0.042261868715286255
3484,Bring It On,2000 film of the same name,2.0,0.08571452647447586
3485,Blake Shelton,vanilla ice,0.0,0.05406206473708153
3486,Blake Shelton,Terry Crews,0.0,0.15243089199066162
3487,Blake Shelton,Taylor Lautner,0.0,0.32318148016929626
3488,the species of the subject,endosteum,0.0,0.11875960230827332
3489,the species of the subject,The pons,0.0,0.1755719631910324
3490,the species of the subject,pith or marrow,0.0,0.15223447978496552
3491,the species of the subject,species,2.0,0.6016782522201538
3492,Ohio State,georgia bulldogs,0.0,0.18405745923519135
3493,Ohio State,Michigan Wolverines,1.0,0.3945554792881012
3494,Ohio State,Michigan,1.0,0.46769189834594727
3495,Ohio State,Ohio State Buckeyes,2.0,0.7323649525642395
3496,Macchanu,makardhwaja,2.0,0.33672642707824707
3497,Macchanu,Makaradhwaja,2.0,0.4081100821495056
3498,2010,"February 6, 2011",1.0,0.33584392070770264
3499,1981 to 1996,mid-1990s to early 2000s,0.0,0.39182528853416443
3500,1981 to 1996,mid-1990s,0.0,0.3751647472381592
3501,1981 to 1996,no precise dates,0.0,0.08030126243829727
3502,1981 to 1996,early 2000s,0.0,0.2281693071126938
3503,1981 to 1996,"November 26, 2018",0.0,0.24117331206798553
3504,1981 to 1996,early 1980s,1.0,0.406572550535202
3505,1981 to 1996,1982 -- 2000,1.0,0.5119195580482483
3506,1981 to 1996,1981 to 1997,1.0,0.7923554182052612
3507,1964,1949,0.0,0.3603898882865906
3508,1964,1939,0.0,0.2662542462348938
3509,lack of protein and calories,Matilda Wormwood,0.0,-0.015508432872593403
3510,lack of protein and calories,pulmonary hypoplasia,0.0,0.08494739979505539
3511,lack of protein and calories,energy deficiency,1.0,0.4538480341434479
3512,lack of protein and calories,famine,1.0,0.33323922753334045
