,answer1,answer2,label,bi_encoder
1040,51,54,0.0,0.6081386804580688
2440,"January 10, 1957",1957,2.0,0.6088350415229797
1426,shoulder sleeve,on each shoulder,1.0,0.6100330352783203
679,egg,Chicken or the egg,1.0,0.6101047992706299
2088,5779,AM 5778,0.0,0.611503005027771
3160,2015,May to October 2015,1.0,0.6125057339668274
2599,1870,November 1871,0.0,0.6138466596603394
3395,TLS 1.3,version 1.3,2.0,0.6142274737358093
2748,Scotland,scottish,2.0,0.6147291660308838
1704,Jessica,Jessica Shannon,0.0,0.6150702238082886
3521,"7,236","7, 235 meters",1.0,0.6162316799163818
3382,Champaign–Urbana metropolitan area,"Champaign-Urbana, Illinois",2.0,0.6181746125221252
890,New York,southeastern new york state,0.0,0.6186547875404358
2790,Heaven,to heaven,0.0,0.6210203170776367
2533,Registered persons,national register of electors,1.0,0.6210476160049438
257,55 calories,355 calories,0.0,0.6225460767745972
3564,1862–1911,"november 4, 1862",1.0,0.6232041716575623
3107,2020,either 2019 or 2020,1.0,0.6234602928161621
881,Erik Erikson,erikson,1.0,0.6241469979286194
3089,Gen. John J. Pershing,John Joseph  Black Jack '' Pershing,2.0,0.624183177947998
762,Henry VIII,Henry,1.0,0.6250553727149963
2168,Henry Loeb III,henry loeb,2.0,0.6253046989440918
954,"September 28, 2018","September 29, 2017",0.0,0.625393807888031
2663,135 minutes,129 minutes,0.0,0.6257790327072144
3369,Harold Perrineau,Perrineau,1.0,0.6259951591491699
1503,southeastern,southeastern coast of Africa,2.0,0.6275444030761719
2490,parts of southern California,across california,1.0,0.6280785799026489
3175,April,April Kepner,1.0,0.6280799508094788
1505,1971,"April 12, 1971",0.0,0.628288984298706
608,"Vancouver, British Columbia","british columbia, canada",2.0,0.6296532154083252
1250,"Templeton ""Face"" Peck",templeton peck,2.0,0.6298766732215881
2841,Portuguese explorer Diogo Cão,Diogo C\u00e3o,2.0,0.6304733157157898
1246,"Templeton ""Face"" Peck","faceman \"" peck",0.0,0.631855309009552
483,2018,2008,0.0,0.6325757503509521
362,2008,2018,0.0,0.6325757503509521
2278,2018,2008,0.0,0.6325757503509521
139,1969,1960s,1.0,0.6338979005813599
1179,2009,2016,0.0,0.6340928077697754
390,best-of-seven,four - of - seven - games,0.0,0.6346375346183777
1691,10,11,0.0,0.6365784406661987
418,1 December 2018,early 2018,0.0,0.6371806859970093
2323,The Ontario Food Terminal,Ontario farms,1.0,0.6409623622894287
3162,Season 14,season 13,1.0,0.6421381235122681
2062,Anocracy,oligarchy,0.0,0.642276406288147
754,"Houston, Texas",Texas Bowl,0.0,0.6423899531364441
2031,the Welsh language name llwyd,Welsh,2.0,0.6426066160202026
1856,Cataracts of the Nile,The Nile,0.0,0.6432458758354187
2124,The Himalayan range,mahalangur himal sub - range,2.0,0.6435515880584717
282,2005,2015,1.0,0.6436470746994019
3180,"October 5, 2018","May 18, 2018",0.0,0.6436492800712585
62,8,7,1.0,0.6436831951141357
1264,8,7,1.0,0.6436831951141357
597,"January 17, 2019","may 19, 2018",0.0,0.6437622904777527
836,1965,1964,2.0,0.644128680229187
3451,1965,1964,0.0,0.644128680229187
469,"Plymouth, Massachusetts","plymouth, england",0.0,0.6445584297180176
686,Natalie Dormer,Dormer,1.0,0.6451135277748108
2919,May - August 2007,"July 7, 2017",0.0,0.6452332139015198
592,1937,"april 20, 1937",0.0,0.645411491394043
3605,2016,2017,0.0,0.6460075378417969
440,2016,2017,1.0,0.6460075378417969
2341,warm ocean waters,the high ocean temperature,1.0,0.6478893160820007
3158,2015,2014,0.0,0.6500937938690186
3631,2015,2014,1.0,0.6500937938690186
1883,Burgoyne,john burgoyne,2.0,0.6510653495788574
718,1909,1907,0.0,0.6538047790527344
2412,1909,1907,0.0,0.6538047790527344
2121,The Himalayan range,mahalangur himal sub-range,2.0,0.6539279222488403
1971,up to 25 players,25,2.0,0.6542032957077026
396,Team LeBron,LeBron James,2.0,0.6543520092964172
310,2018,2015,0.0,0.6546478867530823
536,2010,2009,0.0,0.6548922061920166
1300,November through December,november,1.0,0.6563999652862549
1445,Richardson,miranda richardson,2.0,0.6574448347091675
1889,"January 9, 2019","May 9, 2018",1.0,0.6588078737258911
2674,The Supreme Court of India,Supreme Court,0.0,0.6591773629188538
2488,parts of southern California,California,1.0,0.6600853204727173
117,the governor,state or territorial governor,1.0,0.6604005098342896
1537,Darwinian evolutionary theory,Charles Darwin,2.0,0.6618728637695312
3562,1862–1911,1861,1.0,0.6628034114837646
716,1909,1907 through 1908,0.0,0.6639789342880249
958,1983,1984,0.0,0.6653112769126892
428,Numbers 22:28,Numbers 22\u201324,0.0,0.6659353971481323
107,"December 31, 1907",since 1907,2.0,0.6667091250419617
3024,Judi Evans,Evans,1.0,0.6669398546218872
2594,Boston suburbs,Boston,0.0,0.6709359884262085
539,2010,2012,1.0,0.6710641384124756
3178,"October 9, 2001",2001,2.0,0.6737344861030579
1786,processed boneless chicken meat,"formed, white meat chicken",2.0,0.6745138764381409
3473,abbey,at the castellated abbey,2.0,0.6747534275054932
2274,"""support our troops""",support of troops in missions,1.0,0.6767092347145081
603,"January 17, 2019","May 19, 2016",0.0,0.6767308712005615
1020,70-85 million people,50 to 85 million,1.0,0.6775080561637878
1024,34.16%,33.04 %,1.0,0.6779983043670654
1012,"September 1, 1945",1945,2.0,0.6781456470489502
1460,Klondike Kat,Klondike,1.0,0.678314208984375
2140,V6 single hybrid turbocharger engine,turbocharged 90 degree V6 reciprocating engines,1.0,0.6786637902259827
666,3,third season,0.0,0.679689884185791
3583,12,13,0.0,0.6797410249710083
3606,2016,2014,1.0,0.6811997890472412
437,2016,2014,0.0,0.6811997890472412
439,2016,2015,1.0,0.6817255020141602
2426,in the season finale,In the season three finale,1.0,0.682163655757904
3399,"Act III, Scene iv",act i,2.0,0.6823770999908447
3233,naturally replenished,depleted,0.0,0.682671844959259
3443,"December 18, 1966",1966,2.0,0.6835845112800598
2521,season 6,sixth,2.0,0.6849541664123535
2201,Tammany Hall,Tammany Society,0.0,0.6877139210700989
2500,19,18,0.0,0.6881150007247925
24,53-member main roster,53,2.0,0.6881718635559082
602,"January 17, 2019","may 17, 2018",0.0,0.688685953617096
294,town,city,0.0,0.6914032697677612
3380,Champaign–Urbana metropolitan area,Champaign and Urbana,1.0,0.6926009058952332
2139,V6 single hybrid turbocharger engine,V6,1.0,0.6933966875076294
3290,heartbreak song,"an \""anthemic love song\""",1.0,0.693641722202301
392,Article 37,Article 41,0.0,0.693774938583374
3596,Lincoln Financial Field,lincoln financial field in philadelphia,1.0,0.6943225860595703
2523,Lincoln Financial Field,lincoln financial field in philadelphia,1.0,0.6943225860595703
826,on the reverse,reverse,2.0,0.6950364708900452
3474,abbey,the castellated abbey,2.0,0.6983217597007751
2081,Thomas Stanley Holland,tom holland,1.0,0.6987659931182861
2923,1971,1969,1.0,0.6989728212356567
2636,Duane Allman,Gregg Allman,1.0,0.6997460722923279
251,"September 27, 2018","september 28, 2017",1.0,0.6999809145927429
1774,German folktales,German,0.0,0.7000940442085266
468,"Plymouth, Massachusetts",Plymouth Colony,0.0,0.7005401253700256
2321,The Ontario Food Terminal,Ontario,1.0,0.7011462450027466
1251,Imran Khan,azim khan,0.0,0.7021183371543884
2840,Portuguese explorer Diogo Cão,portuguese explorer diogo cao,1.0,0.7022411227226257
108,"December 31, 1907",1907,2.0,0.7024693489074707
2975,1978,"june 8, 1978",2.0,0.7029808759689331
1042,51,53,1.0,0.7042301297187805
521,"January 3, 2019",2019,2.0,0.7042604684829712
2083,5779,5778,0.0,0.7058125138282776
2123,The Himalayan range,Mahalangur Himal,2.0,0.706894040107727
359,20 July 1969,july 1969,2.0,0.7089796662330627
1297,Prime Minister H. H. Asquith,Herbert Henry Asquith,1.0,0.7095354199409485
1615,Football,Association football,1.0,0.7104032039642334
2247,Robert Allen Wiethoff,rob wiethoff,2.0,0.7111836671829224
1600,7 October 2018,october 2018,1.0,0.7149059772491455
3646,Famine,famines,2.0,0.7154574394226074
882,1924,"december 24, 1926",0.0,0.7169360518455505
3133,Dachshund,german shepherd,0.0,0.7169753313064575
41,not more than four steps,four steps,2.0,0.7170248031616211
2651,Health information technology,public health informatics,1.0,0.7185460329055786
325,the legislature,Parliament,1.0,0.7191948890686035
94,The Pacific standard time zone,pacific time zone,2.0,0.7195382118225098
811,Mark Andreas Sheppard,mark a. sheppard,2.0,0.7202701568603516
3495,Ohio State,Ohio State Buckeyes,2.0,0.7204134464263916
1823,James Rodríguez,james rodriguez,2.0,0.7208148837089539
2355,"April 14, 2019",april 2019,2.0,0.7218324542045593
1785,processed boneless chicken meat,chicken meat,2.0,0.721981942653656
2105,Recipe No. 21,"no. 21 red label ) with the \"" twist",0.0,0.7220717072486877
485,2018,2016,0.0,0.722305178642273
3607,2016,2018,1.0,0.722305178642273
312,2018,2016,0.0,0.722305178642273
2922,1971,1970,1.0,0.7228388786315918
1506,1971,1970,0.0,0.7228388786315918
573,Navy,Army,1.0,0.7232317924499512
1905,Philip Parris Lynott,phil lynott,2.0,0.7237532138824463
3576,Category 3,3,0.0,0.7239681482315063
813,President of the United States,the President,2.0,0.7269051671028137
3241,June 1938,"april 18, 1938",1.0,0.7269295454025269
3571,graphite or metal,a stationary graphite or metal contact,0.0,0.7269366383552551
2195,Marburg marburgvirus,lake victoria marburgvirus,0.0,0.7269740104675293
1585,O(n),O(log n),0.0,0.7281985282897949
2396,25,26,0.0,0.7283428907394409
993,Season 30,season 29,1.0,0.7287659645080566
730,The Federalists,the federalist party,2.0,0.7290570735931396
1521,2018,january 2018,1.0,0.7293856143951416
3471,abbey,in his abbey,1.0,0.7296738028526306
3467,2011–2014,2011,0.0,0.7300362586975098
634,Laura,Angus and Laura,1.0,0.7302544116973877
10,Raj Guru Gajaraj Mishra,raj guru gajraj mishra,2.0,0.7303555011749268
1564,Andrée Bernard,Andr\\u00e9e Bernard,0.0,0.7307623624801636
3387,12,11,1.0,0.7330150604248047
1048,Kareem Abdul-Jabbar,kareem abdul - jabbar,2.0,0.7333476543426514
3136,1939,1938,1.0,0.7358903884887695
199,life,old life,1.0,0.7359551787376404
1023,34.16%,33.4%,1.0,0.7375437617301941
2483,John Roberts,John Glover Roberts Jr.,1.0,0.7381025552749634
1468,1686,1687,0.0,0.7393542528152466
2411,Royal Automobile Club,Royal Automobile Club of Western Australia,2.0,0.7393999099731445
2181,Albuquerque,"albuquerque, new mexico",2.0,0.7406966686248779
1143,"March 10, 1981",1981,2.0,0.7407552599906921
616,Pratap Nagar Metro Station,Partap Nagar,0.0,0.7412440180778503
1822,James Rodríguez,james rodrguez,1.0,0.742996096611023
2899,two sides of equal length,two equal sides,2.0,0.7430546283721924
1025,34.16%,33. 4 %,1.0,0.7441350221633911
1747,bronchi,primary bronchi,2.0,0.7447497844696045
79,Father Christmas,A Christmas Carol,0.0,0.7459084391593933
1765,Brent,Brent Crude,2.0,0.7484389543533325
3575,Category 3,category 1,0.0,0.7485188841819763
3526,Peter Pyrrh,Pete Pyhrr,2.0,0.7488454580307007
180,engraving,gravure,0.0,0.7499352693557739
1064,Old English,english,2.0,0.7503693699836731
2632,Pennsylvania Dutch superstition,Pennsylvania Dutch,2.0,0.7516775131225586
2738,spatial resolution,image resolution,2.0,0.7520239949226379
3195,August 2016,8 September 2016,0.0,0.7522213459014893
1715,Titans,Tennessee Titans,1.0,0.7537806034088135
770,each representing a Philippine province,a Philippine province,2.0,0.7542188167572021
2122,The Himalayan range,the himalayas,2.0,0.7544869780540466
1583,O(n),O,0.0,0.756335973739624
1265,8,eighth,1.0,0.7568941712379456
3530,"December 15, 1791",1791,2.0,0.7573679685592651
2727,modified for faster speed,modified for greater performance,2.0,0.7580541968345642
1331,ten-digit,ten,2.0,0.7617452144622803
3540,2016–17,2017,1.0,0.7620401978492737
3222,91 miles,90 mile,1.0,0.7675703167915344
1014,Sindhu (Indus River),the indus river,2.0,0.7685536742210388
1394,1:43 scale,1 : 43,2.0,0.7691429853439331
701,1540s,the 1520s,1.0,0.7700682282447815
2848,"New York City, US",New York,2.0,0.770965039730072
466,"Plymouth, Massachusetts","Provincetown, Massachusetts",0.0,0.7720685005187988
474,"January 1, 2019",early 2019,2.0,0.7733665704727173
1430,shoulder sleeve,shoulder,2.0,0.7758930325508118
1882,Burgoyne,General John Burgoyne,2.0,0.7762109041213989
3010,The Crocodile,a hungry crocodile,0.0,0.7763823866844177
21,53-member main roster,a maximum of 53,0.0,0.7767870426177979
182,engraving,engraved,2.0,0.7772928476333618
1124,nucleus,within the nucleus,1.0,0.7788328528404236
2499,increase,increase down,1.0,0.7811655402183533
3118,Sandra Oh,Sandra Miju Oh,0.0,0.7820607423782349
330,the Portuguese,Portugal,2.0,0.7838509678840637
64,October 2018,2018,0.0,0.7839194536209106
1658,49–47 BCE,49 BCE,2.0,0.7855416536331177
1369,Sanaa Lathan,Sanaa McCoy Lathan,2.0,0.7856401205062866
1142,"March 10, 1981",April 1981,0.0,0.7866805791854858
78,Indiana,"Vigo County, Indiana",2.0,0.7872228026390076
892,New York,the state of new york,2.0,0.7878479957580566
2245,1965,"august 6, 1965",1.0,0.7883558869361877
1172,"India Security Press, Nasik",India Security Press,2.0,0.7894563674926758
937,Archie Griffin,Griffin,1.0,0.791061520576477
1730,"December 2, 2018","April 2, 2018",0.0,0.791159987449646
3007,New York,state of New York,2.0,0.79127037525177
2895,The dealer,the dealer's hand,1.0,0.7920712232589722
3398,"Act III, Scene iv","act i, scene i",2.0,0.7933167815208435
3573,graphite or metal,graphite,2.0,0.7945284843444824
3291,heartbreak song,heartbreak,2.0,0.7962729334831238
1398,Solomon,King Solomon,2.0,0.7966400384902954
3095,lucky,considered lucky,2.0,0.7970146536827087
1065,Old English,Old English origin,2.0,0.797482967376709
1060,the British,Great Britain,2.0,0.7978231906890869
3506,1981 to 1996,1981 to 1997,1.0,0.7982847690582275
3307,I.Â King Jordan,irving king jordan,1.0,0.7982937097549438
3036,Sparta,Spartan,2.0,0.799639105796814
1531,1995,"1993, 1995",0.0,0.8023322224617004
2143,V6 single hybrid turbocharger engine,1.6 litre four-stroke turbocharged V6 reciprocating engines,1.0,0.8025972843170166
3472,abbey,his abbey,1.0,0.8028343319892883
893,New York,New York State,2.0,0.8043991327285767
2131,Eleventh,the 11th,1.0,0.8044189214706421
1591,Jason and Justin Draeger,twins Jason and Justin Draeger,2.0,0.8050079345703125
3179,"October 9, 2001",10/09/2001,2.0,0.8053096532821655
1480,40 million people,between 36 and 40 million people,1.0,0.8054255843162537
2546,longitudinal study,longitudinal,2.0,0.8059949278831482
2806,Sodium acetate,acetate,1.0,0.8065224289894104
1464,Furious 7,Fast & Furious 7,2.0,0.8068110942840576
1732,eighteen,18,2.0,0.8068903684616089
2174,1951,April 1951,1.0,0.8069106340408325
2717,50 to 100Â million,50\\u2013100 million,0.0,0.8074514865875244
2298,11 October 1959,between 11 October 1959 and 1974,2.0,0.8088397979736328
1015,Sindhu (Indus River),Sindhu,2.0,0.8096866011619568
3625,Louis XVI,Louis XIV,0.0,0.8105162978172302
3177,"October 9, 2001",October 2001,2.0,0.8111196756362915
1972,up to 25 players,up to 25,2.0,0.8119252920150757
1555,Hephaestus,the god hephaestus,1.0,0.81275874376297
1755,Mick Malthouse,michael malthouse,0.0,0.8139669299125671
3525,Peter Pyrrh,Peter Pyhrr,2.0,0.815718412399292
2427,Caribbean Sea,in the caribbean sea,2.0,0.8171209096908569
1582,O(n),o( n ),0.0,0.8174058794975281
3522,Peter Pyrrh,peter pyrh,0.0,0.8181451559066772
426,Numbers 22:28,Numbers 22:22,0.0,0.8216662406921387
3262,25,up to 25,2.0,0.8230389952659607
3030,Maharaja Jai Singh II,Sawai Jai Singh II,2.0,0.8257274031639099
1867,2256–2257,2254,0.0,0.8258352875709534
2771,Matthew Jerome Barr,Matt Barr,2.0,0.8261502385139465
1803,mahogany tree,mahogany,2.0,0.8265681266784668
965,Kyrsten Sinema,Kyrsten Lea Sinema,1.0,0.8271180391311646
969,central nervous system,vertebrate central nervous system,2.0,0.8271850347518921
1656,49–47 BCE,49\\u201347 BCE,0.0,0.8330309391021729
613,Governor,the governor of the state,2.0,0.8341777324676514
2971,through the foramen ovale,foramen ovale,2.0,0.836303174495697
623,Eddie Rickenbacker,Edward Vernon Rickenbacker,2.0,0.8379216194152832
574,Navy,united states navy,1.0,0.8400753140449524
2468,Since 1978,1978,0.0,0.8428743481636047
491,1.8 billion,around 1. 8 billion,1.0,0.8431267738342285
520,"January 3, 2019","March 1, 2019",0.0,0.8439382910728455
1223,10,ten,2.0,0.8439416289329529
256,55 calories,55,0.0,0.8449816107749939
3269,Patty Maloney,patricia anne maloney,2.0,0.8463598489761353
2132,Eleventh,Eleventh Edition,2.0,0.8477353453636169
1932,May 1950,1950,2.0,0.8477762341499329
95,The Pacific standard time zone,Pacific Standard Time,2.0,0.8481775522232056
2519,season 6,sixth season,2.0,0.8493776321411133
1395,1:43 scale,1:43,2.0,0.8504127264022827
543,EMI Studios,EMI Studios in Studio 2,1.0,0.8522675633430481
476,14,fourteen,2.0,0.8529112339019775
1985,1989–90,1989\\u201390,0.0,0.8547565937042236
2712,Marina Bay in Singapore,fronting Marina Bay in Singapore,2.0,0.85672527551651
1217,Mariska Magdolna Hargitay,Mariska Hargitay,2.0,0.8572779297828674
321,Isaac Liev Schreiber,Liev Schreiber,2.0,0.858325183391571
844,February 19,"February 19, 2018",0.0,0.8583883047103882
3145,"Jackson ""Jack"" Maine",Jackson Maine,2.0,0.8604807257652283
3586,622 AD/CE,622 ce,1.0,0.8647586107254028
1929,May 1950,spring of 1950,1.0,0.8654667139053345
3216,executes,executed,2.0,0.8678691387176514
1702,new bone growth,new bone growth takes place,1.0,0.8747557401657104
1311,Miguel DÃ­az-Canel,Miguel Mario Daz-Canel,1.0,0.8748552799224854
3392,TLS 1.3,TLS 1.1,0.0,0.8751429915428162
3314,January 2019,2019,2.0,0.8782225847244263
3012,The Crocodile,nile crocodile,0.0,0.878678023815155
3088,obsessive–compulsive disorder,obsessive \u2013 compulsive disorder,2.0,0.8794097900390625
323,the legislature,The legislative body,1.0,0.879981517791748
1309,Miguel DÃ­az-Canel,Miguel Daz - Canel,1.0,0.8811234831809998
2110,twenty-four,twenty - four,2.0,0.8829376697540283
242,Bachman–Turner Overdrive,bachman -- turner overdrive,2.0,0.8873144388198853
3026,155th,155,1.0,0.8878458738327026
2428,Caribbean Sea,Caribbean,2.0,0.8893016576766968
3305,Heather O'Rourke,Heather Michele O'Rourke,2.0,0.8894926309585571
1868,2256–2257,2256,2.0,0.8899945020675659
244,Raymond Wallace Bolger,Ray Bolger,2.0,0.8900421857833862
2831,"Lisbon, Portugal",Lisbon,2.0,0.8900917172431946
1145,Kareem Abdul-Jabbar,Kareem Abdul - Jabbar,2.0,0.8917850255966187
76,Indiana,Indiana State University,0.0,0.8948807716369629
664,the Twenty-sixth Amendment,The Twenty - sixth Amendment,2.0,0.8953482508659363
2377,either after the element name,after the element name,2.0,0.8957780599594116
