,answer1,answer2,label,bi_encoder,f1
294,town,city,0.0,0.6914032697677612,0.28571428571428575
3380,Champaign–Urbana metropolitan area,Champaign and Urbana,1.0,0.6926009058952332,0.28571428571428575
2139,V6 single hybrid turbocharger engine,V6,1.0,0.6933966875076294,0.28571428571428575
3290,heartbreak song,"an \""anthemic love song\""",1.0,0.693641722202301,0.28571428571428575
392,Article 37,Article 41,0.0,0.693774938583374,0.28571428571428575
3596,Lincoln Financial Field,lincoln financial field in philadelphia,1.0,0.6943225860595703,0.28571428571428575
2523,Lincoln Financial Field,lincoln financial field in philadelphia,1.0,0.6943225860595703,0.28571428571428575
826,on the reverse,reverse,2.0,0.6950364708900452,0.28571428571428575
3474,abbey,the castellated abbey,2.0,0.6983217597007751,0.28571428571428575
2081,Thomas Stanley Holland,tom holland,1.0,0.6987659931182861,0.28571428571428575
2923,1971,1969,1.0,0.6989728212356567,0.28571428571428575
2636,Duane Allman,Gregg Allman,1.0,0.6997460722923279,0.28571428571428575
251,"September 27, 2018","september 28, 2017",1.0,0.6999809145927429,0.28571428571428575
1774,German folktales,German,0.0,0.7000940442085266,0.28571428571428575
468,"Plymouth, Massachusetts",Plymouth Colony,0.0,0.7005401253700256,0.28571428571428575
2321,The Ontario Food Terminal,Ontario,1.0,0.7011462450027466,0.28571428571428575
1251,Imran Khan,azim khan,0.0,0.7021183371543884,0.28571428571428575
2840,Portuguese explorer Diogo Cão,portuguese explorer diogo cao,1.0,0.7022411227226257,0.28571428571428575
108,"December 31, 1907",1907,2.0,0.7024693489074707,0.28571428571428575
2975,1978,"june 8, 1978",2.0,0.7029808759689331,0.28571428571428575
1042,51,53,1.0,0.7042301297187805,0.28571428571428575
521,"January 3, 2019",2019,2.0,0.7042604684829712,0.28571428571428575
2083,5779,5778,0.0,0.7058125138282776,0.28571428571428575
2123,The Himalayan range,Mahalangur Himal,2.0,0.706894040107727,0.28571428571428575
359,20 July 1969,july 1969,2.0,0.7089796662330627,0.28571428571428575
1297,Prime Minister H. H. Asquith,Herbert Henry Asquith,1.0,0.7095354199409485,0.28571428571428575
1615,Football,Association football,1.0,0.7104032039642334,0.28571428571428575
2247,Robert Allen Wiethoff,rob wiethoff,2.0,0.7111836671829224,0.28571428571428575
1600,7 October 2018,october 2018,1.0,0.7149059772491455,0.28571428571428575
3646,Famine,famines,2.0,0.7154574394226074,0.28571428571428575
882,1924,"december 24, 1926",0.0,0.7169360518455505,0.28571428571428575
3133,Dachshund,german shepherd,0.0,0.7169753313064575,0.28571428571428575
41,not more than four steps,four steps,2.0,0.7170248031616211,0.28571428571428575
2651,Health information technology,public health informatics,1.0,0.7185460329055786,0.28571428571428575
325,the legislature,Parliament,1.0,0.7191948890686035,0.28571428571428575
94,The Pacific standard time zone,pacific time zone,2.0,0.7195382118225098,0.28571428571428575
811,Mark Andreas Sheppard,mark a. sheppard,2.0,0.7202701568603516,0.28571428571428575
3495,Ohio State,Ohio State Buckeyes,2.0,0.7204134464263916,0.28571428571428575
1823,James Rodríguez,james rodriguez,2.0,0.7208148837089539,0.28571428571428575
2355,"April 14, 2019",april 2019,2.0,0.7218324542045593,0.28571428571428575
1785,processed boneless chicken meat,chicken meat,2.0,0.721981942653656,0.28571428571428575
2105,Recipe No. 21,"no. 21 red label ) with the \"" twist",0.0,0.7220717072486877,0.28571428571428575
485,2018,2016,0.0,0.722305178642273,0.28571428571428575
3607,2016,2018,1.0,0.722305178642273,0.28571428571428575
312,2018,2016,0.0,0.722305178642273,0.28571428571428575
2922,1971,1970,1.0,0.7228388786315918,0.28571428571428575
1506,1971,1970,0.0,0.7228388786315918,0.28571428571428575
573,Navy,Army,1.0,0.7232317924499512,0.28571428571428575
1905,Philip Parris Lynott,phil lynott,2.0,0.7237532138824463,0.28571428571428575
3576,Category 3,3,0.0,0.7239681482315063,0.28571428571428575
813,President of the United States,the President,2.0,0.7269051671028137,0.28571428571428575
3241,June 1938,"april 18, 1938",1.0,0.7269295454025269,0.28571428571428575
3571,graphite or metal,a stationary graphite or metal contact,0.0,0.7269366383552551,0.28571428571428575
2195,Marburg marburgvirus,lake victoria marburgvirus,0.0,0.7269740104675293,0.28571428571428575
1585,O(n),O(log n),0.0,0.7281985282897949,0.28571428571428575
2396,25,26,0.0,0.7283428907394409,0.28571428571428575
993,Season 30,season 29,1.0,0.7287659645080566,0.28571428571428575
730,The Federalists,the federalist party,2.0,0.7290570735931396,0.28571428571428575
1521,2018,january 2018,1.0,0.7293856143951416,0.28571428571428575
3471,abbey,in his abbey,1.0,0.7296738028526306,0.28571428571428575
3467,2011–2014,2011,0.0,0.7300362586975098,0.28571428571428575
634,Laura,Angus and Laura,1.0,0.7302544116973877,0.28571428571428575
10,Raj Guru Gajaraj Mishra,raj guru gajraj mishra,2.0,0.7303555011749268,0.28571428571428575
1564,Andrée Bernard,Andr\\u00e9e Bernard,0.0,0.7307623624801636,0.28571428571428575
3387,12,11,1.0,0.7330150604248047,0.28571428571428575
1048,Kareem Abdul-Jabbar,kareem abdul - jabbar,2.0,0.7333476543426514,0.28571428571428575
3136,1939,1938,1.0,0.7358903884887695,0.28571428571428575
199,life,old life,1.0,0.7359551787376404,0.28571428571428575
1023,34.16%,33.4%,1.0,0.7375437617301941,0.28571428571428575
2483,John Roberts,John Glover Roberts Jr.,1.0,0.7381025552749634,0.28571428571428575
1468,1686,1687,0.0,0.7393542528152466,0.28571428571428575
2411,Royal Automobile Club,Royal Automobile Club of Western Australia,2.0,0.7393999099731445,0.28571428571428575
2181,Albuquerque,"albuquerque, new mexico",2.0,0.7406966686248779,0.28571428571428575
1143,"March 10, 1981",1981,2.0,0.7407552599906921,0.28571428571428575
616,Pratap Nagar Metro Station,Partap Nagar,0.0,0.7412440180778503,0.28571428571428575
1822,James Rodríguez,james rodrguez,1.0,0.742996096611023,0.28571428571428575
2899,two sides of equal length,two equal sides,2.0,0.7430546283721924,0.28571428571428575
1025,34.16%,33. 4 %,1.0,0.7441350221633911,0.28571428571428575
1747,bronchi,primary bronchi,2.0,0.7447497844696045,0.28571428571428575
79,Father Christmas,A Christmas Carol,0.0,0.7459084391593933,0.28571428571428575
1765,Brent,Brent Crude,2.0,0.7484389543533325,0.28571428571428575
3575,Category 3,category 1,0.0,0.7485188841819763,0.28571428571428575
3526,Peter Pyrrh,Pete Pyhrr,2.0,0.7488454580307007,0.28571428571428575
180,engraving,gravure,0.0,0.7499352693557739,0.28571428571428575
1064,Old English,english,2.0,0.7503693699836731,0.28571428571428575
2632,Pennsylvania Dutch superstition,Pennsylvania Dutch,2.0,0.7516775131225586,0.28571428571428575
2738,spatial resolution,image resolution,2.0,0.7520239949226379,0.28571428571428575
3195,August 2016,8 September 2016,0.0,0.7522213459014893,0.28571428571428575
1715,Titans,Tennessee Titans,1.0,0.7537806034088135,0.28571428571428575
770,each representing a Philippine province,a Philippine province,2.0,0.7542188167572021,0.28571428571428575
2122,The Himalayan range,the himalayas,2.0,0.7544869780540466,0.28571428571428575
1583,O(n),O,0.0,0.756335973739624,0.28571428571428575
1265,8,eighth,1.0,0.7568941712379456,0.28571428571428575
3530,"December 15, 1791",1791,2.0,0.7573679685592651,0.28571428571428575
2727,modified for faster speed,modified for greater performance,2.0,0.7580541968345642,0.28571428571428575
1331,ten-digit,ten,2.0,0.7617452144622803,0.28571428571428575
3540,2016–17,2017,1.0,0.7620401978492737,0.28571428571428575
3222,91 miles,90 mile,1.0,0.7675703167915344,0.28571428571428575
1014,Sindhu (Indus River),the indus river,2.0,0.7685536742210388,0.28571428571428575
1394,1:43 scale,1 : 43,2.0,0.7691429853439331,0.28571428571428575
701,1540s,the 1520s,1.0,0.7700682282447815,0.28571428571428575
2848,"New York City, US",New York,2.0,0.770965039730072,0.28571428571428575
466,"Plymouth, Massachusetts","Provincetown, Massachusetts",0.0,0.7720685005187988,0.28571428571428575
474,"January 1, 2019",early 2019,2.0,0.7733665704727173,0.28571428571428575
1430,shoulder sleeve,shoulder,2.0,0.7758930325508118,0.28571428571428575
1882,Burgoyne,General John Burgoyne,2.0,0.7762109041213989,0.28571428571428575
3010,The Crocodile,a hungry crocodile,0.0,0.7763823866844177,0.28571428571428575
21,53-member main roster,a maximum of 53,0.0,0.7767870426177979,0.28571428571428575
182,engraving,engraved,2.0,0.7772928476333618,0.28571428571428575
1124,nucleus,within the nucleus,1.0,0.7788328528404236,0.28571428571428575
2499,increase,increase down,1.0,0.7811655402183533,0.28571428571428575
3118,Sandra Oh,Sandra Miju Oh,0.0,0.7820607423782349,0.28571428571428575
330,the Portuguese,Portugal,2.0,0.7838509678840637,0.28571428571428575
64,October 2018,2018,0.0,0.7839194536209106,0.28571428571428575
1658,49–47 BCE,49 BCE,2.0,0.7855416536331177,0.28571428571428575
1369,Sanaa Lathan,Sanaa McCoy Lathan,2.0,0.7856401205062866,0.28571428571428575
1142,"March 10, 1981",April 1981,0.0,0.7866805791854858,0.28571428571428575
78,Indiana,"Vigo County, Indiana",2.0,0.7872228026390076,0.28571428571428575
892,New York,the state of new york,2.0,0.7878479957580566,0.28571428571428575
2245,1965,"august 6, 1965",1.0,0.7883558869361877,0.28571428571428575
1172,"India Security Press, Nasik",India Security Press,2.0,0.7894563674926758,0.28571428571428575
937,Archie Griffin,Griffin,1.0,0.791061520576477,0.28571428571428575
1730,"December 2, 2018","April 2, 2018",0.0,0.791159987449646,0.28571428571428575
3007,New York,state of New York,2.0,0.79127037525177,0.28571428571428575
2895,The dealer,the dealer's hand,1.0,0.7920712232589722,0.28571428571428575
3398,"Act III, Scene iv","act i, scene i",2.0,0.7933167815208435,0.28571428571428575
3573,graphite or metal,graphite,2.0,0.7945284843444824,0.28571428571428575
3291,heartbreak song,heartbreak,2.0,0.7962729334831238,0.28571428571428575
1398,Solomon,King Solomon,2.0,0.7966400384902954,0.28571428571428575
3095,lucky,considered lucky,2.0,0.7970146536827087,0.28571428571428575
1065,Old English,Old English origin,2.0,0.797482967376709,0.28571428571428575
1060,the British,Great Britain,2.0,0.7978231906890869,0.28571428571428575
3506,1981 to 1996,1981 to 1997,1.0,0.7982847690582275,0.28571428571428575
3307,I.Â King Jordan,irving king jordan,1.0,0.7982937097549438,0.28571428571428575
3036,Sparta,Spartan,2.0,0.799639105796814,0.28571428571428575
1531,1995,"1993, 1995",0.0,0.8023322224617004,0.28571428571428575
2143,V6 single hybrid turbocharger engine,1.6 litre four-stroke turbocharged V6 reciprocating engines,1.0,0.8025972843170166,0.28571428571428575
3472,abbey,his abbey,1.0,0.8028343319892883,0.28571428571428575
893,New York,New York State,2.0,0.8043991327285767,0.28571428571428575
2131,Eleventh,the 11th,1.0,0.8044189214706421,0.28571428571428575
1591,Jason and Justin Draeger,twins Jason and Justin Draeger,2.0,0.8050079345703125,0.28571428571428575
3179,"October 9, 2001",10/09/2001,2.0,0.8053096532821655,0.28571428571428575
1480,40 million people,between 36 and 40 million people,1.0,0.8054255843162537,0.28571428571428575
2546,longitudinal study,longitudinal,2.0,0.8059949278831482,0.28571428571428575
2806,Sodium acetate,acetate,1.0,0.8065224289894104,0.28571428571428575
1464,Furious 7,Fast & Furious 7,2.0,0.8068110942840576,0.28571428571428575
1732,eighteen,18,2.0,0.8068903684616089,0.28571428571428575
2174,1951,April 1951,1.0,0.8069106340408325,0.28571428571428575
2717,50 to 100Â million,50\\u2013100 million,0.0,0.8074514865875244,0.28571428571428575
2298,11 October 1959,between 11 October 1959 and 1974,2.0,0.8088397979736328,0.28571428571428575
1015,Sindhu (Indus River),Sindhu,2.0,0.8096866011619568,0.28571428571428575
3625,Louis XVI,Louis XIV,0.0,0.8105162978172302,0.28571428571428575
3177,"October 9, 2001",October 2001,2.0,0.8111196756362915,0.28571428571428575
1972,up to 25 players,up to 25,2.0,0.8119252920150757,0.28571428571428575
1555,Hephaestus,the god hephaestus,1.0,0.81275874376297,0.28571428571428575
1755,Mick Malthouse,michael malthouse,0.0,0.8139669299125671,0.28571428571428575
3525,Peter Pyrrh,Peter Pyhrr,2.0,0.815718412399292,0.28571428571428575
2427,Caribbean Sea,in the caribbean sea,2.0,0.8171209096908569,0.28571428571428575
1582,O(n),o( n ),0.0,0.8174058794975281,0.28571428571428575
3522,Peter Pyrrh,peter pyrh,0.0,0.8181451559066772,0.28571428571428575
426,Numbers 22:28,Numbers 22:22,0.0,0.8216662406921387,0.28571428571428575
3262,25,up to 25,2.0,0.8230389952659607,0.28571428571428575
3030,Maharaja Jai Singh II,Sawai Jai Singh II,2.0,0.8257274031639099,0.28571428571428575
1867,2256–2257,2254,0.0,0.8258352875709534,0.28571428571428575
2771,Matthew Jerome Barr,Matt Barr,2.0,0.8261502385139465,0.28571428571428575
1803,mahogany tree,mahogany,2.0,0.8265681266784668,0.28571428571428575
965,Kyrsten Sinema,Kyrsten Lea Sinema,1.0,0.8271180391311646,0.28571428571428575
969,central nervous system,vertebrate central nervous system,2.0,0.8271850347518921,0.28571428571428575
1656,49–47 BCE,49\\u201347 BCE,0.0,0.8330309391021729,0.28571428571428575
613,Governor,the governor of the state,2.0,0.8341777324676514,0.28571428571428575
2971,through the foramen ovale,foramen ovale,2.0,0.836303174495697,0.28571428571428575
623,Eddie Rickenbacker,Edward Vernon Rickenbacker,2.0,0.8379216194152832,0.28571428571428575
574,Navy,united states navy,1.0,0.8400753140449524,0.28571428571428575
2468,Since 1978,1978,0.0,0.8428743481636047,0.28571428571428575
491,1.8 billion,around 1. 8 billion,1.0,0.8431267738342285,0.28571428571428575
520,"January 3, 2019","March 1, 2019",0.0,0.8439382910728455,0.28571428571428575
1223,10,ten,2.0,0.8439416289329529,0.28571428571428575
256,55 calories,55,0.0,0.8449816107749939,0.28571428571428575
3269,Patty Maloney,patricia anne maloney,2.0,0.8463598489761353,0.28571428571428575
2132,Eleventh,Eleventh Edition,2.0,0.8477353453636169,0.28571428571428575
1932,May 1950,1950,2.0,0.8477762341499329,0.28571428571428575
95,The Pacific standard time zone,Pacific Standard Time,2.0,0.8481775522232056,0.28571428571428575
2519,season 6,sixth season,2.0,0.8493776321411133,0.28571428571428575
1395,1:43 scale,1:43,2.0,0.8504127264022827,0.28571428571428575
543,EMI Studios,EMI Studios in Studio 2,1.0,0.8522675633430481,0.28571428571428575
476,14,fourteen,2.0,0.8529112339019775,0.28571428571428575
1985,1989–90,1989\\u201390,0.0,0.8547565937042236,0.28571428571428575
2712,Marina Bay in Singapore,fronting Marina Bay in Singapore,2.0,0.85672527551651,0.28571428571428575
1217,Mariska Magdolna Hargitay,Mariska Hargitay,2.0,0.8572779297828674,0.28571428571428575
321,Isaac Liev Schreiber,Liev Schreiber,2.0,0.858325183391571,0.28571428571428575
844,February 19,"February 19, 2018",0.0,0.8583883047103882,0.28571428571428575
3145,"Jackson ""Jack"" Maine",Jackson Maine,2.0,0.8604807257652283,0.28571428571428575
3586,622 AD/CE,622 ce,1.0,0.8647586107254028,0.28571428571428575
1929,May 1950,spring of 1950,1.0,0.8654667139053345,0.28571428571428575
3216,executes,executed,2.0,0.8678691387176514,0.28571428571428575
1702,new bone growth,new bone growth takes place,1.0,0.8747557401657104,0.28571428571428575
1311,Miguel DÃ­az-Canel,Miguel Mario Daz-Canel,1.0,0.8748552799224854,0.28571428571428575
3392,TLS 1.3,TLS 1.1,0.0,0.8751429915428162,0.28571428571428575
3314,January 2019,2019,2.0,0.8782225847244263,0.28571428571428575
3012,The Crocodile,nile crocodile,0.0,0.878678023815155,0.28571428571428575
3088,obsessive–compulsive disorder,obsessive \u2013 compulsive disorder,2.0,0.8794097900390625,0.28571428571428575
323,the legislature,The legislative body,1.0,0.879981517791748,0.28571428571428575
1309,Miguel DÃ­az-Canel,Miguel Daz - Canel,1.0,0.8811234831809998,0.28571428571428575
2110,twenty-four,twenty - four,2.0,0.8829376697540283,0.28571428571428575
242,Bachman–Turner Overdrive,bachman -- turner overdrive,2.0,0.8873144388198853,0.28571428571428575
3026,155th,155,1.0,0.8878458738327026,0.28571428571428575
2428,Caribbean Sea,Caribbean,2.0,0.8893016576766968,0.28571428571428575
3305,Heather O'Rourke,Heather Michele O'Rourke,2.0,0.8894926309585571,0.28571428571428575
1868,2256–2257,2256,2.0,0.8899945020675659,0.28571428571428575
244,Raymond Wallace Bolger,Ray Bolger,2.0,0.8900421857833862,0.28571428571428575
2831,"Lisbon, Portugal",Lisbon,2.0,0.8900917172431946,0.28571428571428575
1145,Kareem Abdul-Jabbar,Kareem Abdul - Jabbar,2.0,0.8917850255966187,0.28571428571428575
76,Indiana,Indiana State University,0.0,0.8948807716369629,0.28571428571428575
664,the Twenty-sixth Amendment,The Twenty - sixth Amendment,2.0,0.8953482508659363,0.28571428571428575
2377,either after the element name,after the element name,2.0,0.8957780599594116,0.28571428571428575
1776,German folktales,Germanic folklore,2.0,0.8979300260543823,0.28571428571428575
2295,self-perfection,self - perfection,1.0,0.8982117772102356,0.28571428571428575
368,the 1980s,1980,1.0,0.8987087607383728,0.28571428571428575
3463,minimum wage laws,minimum wage,2.0,0.8987630605697632,0.28571428571428575
2450,Jason Bateman,Bateman,0.0,0.9009049534797668,0.28571428571428575
2590,F. Scott Fitzgerald,American author F. Scott Fitzgerald,2.0,0.9011272192001343,0.28571428571428575
2872,broader focus,its broader focus,1.0,0.902219295501709,0.28571428571428575
